indigofera australis,"Indigofera australis, known as Australian Indigo, is an attractive species of leguminous shrub in the genus Indigofera (Fabaceae family). The genus name ""Indigofera"" is Neo-Latin for ""bearing Indigo"" (Indigo is a purple dye originally obtained from some Indigofera species), while ""australis"" from the Latin, means ""southern"", referring to the geographical distribution of the species.",http://en.wikipedia.org/wiki/Indigofera_australis
ligustrum lucidum,"Ligustrum lucidum (Chinese privet, glossy privet or broad-leaf privet) is a species of flowering plant, a privet (Ligustrum genus) in the olive family Oleaceae, native to the southern half of China and naturalized in many places: Spain, Italy, Algeria, Canary Islands, New Zealand, Lesotho, South Africa, Japan, Korea, Australia, Norfolk Island, Chiapas, Central America, Argentina, and the southern United States (California, Arizona, Maryland, and the southeast from Texas to North Carolina).
The Latin lucidum means bright or shiny, and refers to the glossy leaves.",http://en.wikipedia.org/wiki/Ligustrum_lucidum
ulmus minor variegata,"Ulmus minor subsp. minor 'Variegata' is a variegated Smooth-leaved Elm cultivar first described by Wesmael [2] in Bull. Fed. Soc. Hort. Belg. 1862: 390, 1863.",http://en.wikipedia.org/wiki/Ulmus_minor_subsp._minor_%27Variegata%27
abies pinsapo,"Abies pinsapo (Spanish fir) is a species of fir native to southern Spain and northern Morocco. Related to other species of Mediterranean firs, it is considered the Andalusian National Tree, and is native to the Andalusian mountains. In Spain, it appears at altitudes of 900–1,700 metres (3,000–5,600 ft) in the Sierra de Grazalema in the province of Cádiz and the Sierra de las Nieves and Sierra Bermeja, both near Ronda in the province of Málaga. In Morocco, it is limited to the Rif Mountains at altitudes of 1,400–2,100 metres (4,600–6,900 ft) on Jebel Tissouka and Jebel Tazaot.",http://en.wikipedia.org/wiki/Abies_pinsapo
corynocarpus laevigatus,"Karaka or New Zealand Laurel (Corynocarpus laevigatus) is an evergreen tree of the family Corynocarpaceae endemic to New Zealand. It is common throughout the North and South Islands to Banks Peninsula (43°45′S) and Okarito (43°20′S), on the Three Kings Islands, on Raoul Island in the Kermadecs, and on the Chatham Islands. It is widespread in coastal habitats, often forming a major component of coastal forest, though it rarely dominates. Most botanists consider it to be native only to the northern half of the North Island, having been planted elsewhere by Māori near former village sites, and subsequently spread by birds. The common name karaka comes from the Māori language, and is also the Māori term for the colour orange, from the colour of the fruit. In the Chatham Islands, it is called kōpī, its name in the Moriori language. It is naturalised and considered invasive in Hawaii.",http://en.wikipedia.org/wiki/Karaka_(tree)
pinus roxburghii,"Pinus roxburghii (known as chir pine) is a species of pine. It is native to the Himalayas, and was named after William Roxburgh.
The range extends from northern Pakistan (North-West Frontier Province, Azad Kashmir, Margalla Hills, Islamabad Capital Territory, Murree), across northern India (Jammu and Kashmir, Punjab, Himachal Pradesh, Uttarakhand, Sikkim) and Nepal to Bhutan.
It generally occurs at lower altitudes than other pines in the Himalaya, from 500–2,000 m (1,600–6,600 ft), occasionally up to 2,300 m (7,500 ft). The other Himalayan pines are Pinus wallichiana (blue pine), Pinus bhutanica (Bhutan white pine), Pinus armandii (Chinese white pine), Pinus gerardiana (Chilgoza pine) and Pinus densata (Sikang pine).",http://en.wikipedia.org/wiki/Pinus_roxburghii
liriodendron tulipifera aureo-marginatum,"Liriodendron tulipifera — known as the tulip tree, American tulip tree, tuliptree, tulip poplar, whitewood, fiddle-tree, and yellow poplar — is the Western Hemisphere representative of the two-species genus Liriodendron, and the tallest eastern hardwood. It is native to eastern North America from Southern Ontario and Illinois eastward across southern New England and south to central Florida and Louisiana. It can grow to more than 50 m (165 feet) in virgin cove forests of the Appalachian Mountains, often with no limbs until it reaches 25–30 m (80–100 feet) in height, making it a very valuable timber tree. It is fast-growing, without the common problems of weak wood strength and short lifespan often seen in fast-growing species. April marks the start of the flowering period in the southern USA (except as noted below); trees at the northern limit of cultivation begin to flower in June. The flowers are pale green or yellow (rarely white), with an orange band on the tepals; they yield large quantities of nectar. The tulip tree is the state tree of Indiana, Kentucky, and Tennessee.",<UNKNOWN>
cupressus sp.,"Peavy Arboretum (40 acres) is an arboretum operated by Oregon State University and located on Arboretum Road, Corvallis, Oregon. It is open to the public daily without charge.
The arboretum was dedicated by the university in 1926, operated as a Civilian Conservation Corps (CCC) camp from 1933–1942, and reverted to College of Forestry management in 1964. While the CCC was active, they planted trees, expanded the nursery, constructed Cronemiller Lake, and built roads, trails, and firebreaks.",http://en.wikipedia.org/wiki/Peavy_Arboretum
wollemia noblilis,"Wollemia is a genus of coniferous tree in the family Araucariaceae. Wollemia was only known through fossil records until the Australian species Wollemia nobilis was discovered in 1994 in a temperate rainforest wilderness area of the Wollemi National Park in New South Wales, in a remote series of narrow, steep-sided sandstone gorge 150 kilometres north-west of Sydney.
In both botanical and popular literature the tree has been almost universally dubbed the Wollemi Pine, although it is not a true pine (genus Pinus) nor a member of the pine family (Pinaceae), but rather is related to Agathis and Araucaria in the family Araucariaceae. The oldest fossil of the Wollemi tree has been dated to 200 million years ago.
The Wollemi pine is classified as Critically Endangered (CR) on the International Union for Conservation of Nature's Red List, and is legally protected in Australia. A Recovery Plan has been drawn up, outlining strategies for the management of this fragile population; the overall objective is to ensure that this species remains viable in the long-term.

",http://en.wikipedia.org/wiki/Wollemia
malus pumila,"The apple is the pomaceous fruit of the apple tree, Malus domestica of the rose family (Rosaceae). It is one of the most widely cultivated tree fruits, and the most widely known of the many members of genus Malus that are used by humans. Apples grow on deciduous trees which are large if grown from seed, but small if grafted onto roots (rootstock). The tree originated in Central Asia, where its wild ancestor, Malus sieversii, is still found today. Apples have been grown for thousands of years in Asia and Europe, and were brought to North America by European colonists. Apples have been present in the mythology and religions of many cultures, including Norse, Greek and Christian traditions. In 2010, the fruit's genome was decoded as part of research on disease control and selective breeding in apple production.
There are more than 7,500 known cultivars of apples, resulting in a range of desired characteristics. Different cultivars are bred for various tastes and uses, including cooking, fresh eating and cider production. Domestic apples are generally propagated by grafting, although wild apples grow readily from seed. Trees are prone to a number of fungal, bacterial and pest problems, which can be controlled by a number of organic and non-organic means.
About 69 million tons of apples were grown worldwide in 2010, and China produced almost half of this total. The United States is the second-leading producer, with more than 6% of world production. Turkey is third, followed by Italy, India and Poland. Apples are often eaten raw, but can also be found in many prepared foods (especially desserts) and drinks. Many beneficial health effects are thought to result from eating apples; however, two forms of allergies are seen to various proteins found in the fruit.",http://en.wikipedia.org/wiki/Apple
brachychiton bidwillii,"Brachychiton bidwillii, commonly known as the dwarf kurrajong, is a small tree of the genus Brachychiton found in eastern Australia. It was originally classified in the family Sterculiaceae, which is now within Malvaceae.",http://en.wikipedia.org/wiki/Brachychiton_bidwillii
populus nigra italica,"Populus nigra, the black poplar, is a species of cottonwood poplar, the type species of section Aigeiros of the genus Populus, native to Europe, southwest and central Asia, and northwest Africa.

It is a medium-sized to large deciduous tree, reaching 20–30 m (rarely 40 m) tall, with a trunk up to 1.5 m diameter. The leaves are diamond-shaped to triangular, 5–8 cm long and 6–8 cm broad, green on both surfaces. The species is dioecious (male and female flowers on different plants), with flowers in catkins and pollination by wind.

There are three subspecies, some botanists distinguishing a fourth:
Populus nigra subsp. nigra. Central and eastern Europe. Leaves and shoots glabrous (hairless); bark grey-brown, thick and furrowed.
Populus nigra subsp. betulifolia (Pursh) W.Wettst. North-west Europe (France, Great Britain, Ireland). Leaf veins and shoots finely downy; bark grey-brown, thick and furrowed, often with heavy burrs, trunk usually heavily leaning.
Populus nigra subsp. caudina (Ten.) Bugała. Mediterranean region, also southwest Asia if var. afghanica not distinguished.
Populus nigra var. afghanica Aitch. & Hemsl. (syn. P. nigra var. thevestina (Dode) Bean). Southwest Asia; treated as a cultivar of P. nigra by many botanists, and as a distinct species P. afghanica by others; bark smooth, nearly white; leaves and shoots as subsp. caudina (see also cultivars, below).
The subspecies betulifolia is one of the rarest trees in Great Britain and Ireland, with only about 7,000 trees known, of which only about 600 have been confirmed as female.

Several cultivars have also been selected, these being propagated readily by cuttings:
'Italica'. The true Lombardy poplar, selected in Lombardy, northern Italy, in the 17th century. The growth is fastigiate, with a very narrow crown. Coming from the Mediterranean region, it is adapted to hot, dry summers and grows poorly in humid conditions, being short-lived due to fungal diseases. It is a male clone.
As a widely selected species chosen by golf architects in the 1960s, it soon became apparent that the Poplar's very invasive roots destroyed land drainage systems. Decades later the same courses were removing Poplars stands wholesale. At around 40 to 50 years this short lived variety starts shedding branches and are very liable to be blown over in high winds, each successive tree lost exposing neighbouring trees creating a domino effect.
Plantierensis group. A group of clones derived by crossing 'Italica' with P. nigra ssp betulifolia at the Plantières Nursery near Metz in France in 1884; they are similar to 'Italica' (and often mistaken for it) but with a slightly broader crown, and better adapted to the cool, humid climate of northwest Europe, where the true Lombardy poplar does not grow well. Both male and female clones are grown. This is the tree most commonly grown in Great Britain and Ireland as ""Lombardy poplar"".
'Manchester Poplar'. A cultivar of subsp. betulifolia widely planted in northwest England. It is a male clone, and currently seriously threatened by Poplar Scab disease.
'Gigantea'. Another fastigiate clone, of unknown origin, with a rather broader, more vigorous crown than 'Italica'. It is a female clone.
'Afghanica' (syn. 'Thevestina'). Most, if not all, specimens of the variety 'Afghanica' are of a single clone, and many botanists therefore treat it as a cultivar rather than a botanical variety. It is fastigiate, similar to 'Italica', but with a striking whitish bark; it also differs from 'Italica' in being a female clone. This is the common fastigiate poplar in southwest Asia and southeast Europe (the Balkans), where it was introduced during the Ottoman Empire period.",<UNKNOWN>
acacia saligna,"Acacia saligna, commonly known by various names including coojong, golden wreath wattle, orange wattle, blue-leafed wattle, Western Australian golden wattle, and, in Africa, Port Jackson willow, is a small tree in the family Fabaceae. Native to Australia, it is widely distributed throughout the south west corner of Western Australia, extending north as far as the Murchison River, and east to Israelite Bay.",http://en.wikipedia.org/wiki/Acacia_saligna
populus alba,"Populus alba, commonly called abele, silver poplar, silverleaf poplar, or white poplar, is a species of poplar, most closely related to the aspens (Populus sect. Populus). It is native from Morocco and the Iberian Peninsula through central Europe (north to Germany and Poland) to central Asia. It grows in moist sites, often by watersides, in regions with hot summers and cold to mild winters.",http://en.wikipedia.org/wiki/Populus_alba
populus nigra,"Populus nigra, the black poplar, is a species of cottonwood poplar, the type species of section Aigeiros of the genus Populus, native to Europe, southwest and central Asia, and northwest Africa.

It is a medium-sized to large deciduous tree, reaching 20–30 m (rarely 40 m) tall, with a trunk up to 1.5 m diameter. The leaves are diamond-shaped to triangular, 5–8 cm long and 6–8 cm broad, green on both surfaces. The species is dioecious (male and female flowers on different plants), with flowers in catkins and pollination by wind.

There are three subspecies, some botanists distinguishing a fourth:
Populus nigra subsp. nigra. Central and eastern Europe. Leaves and shoots glabrous (hairless); bark grey-brown, thick and furrowed.
Populus nigra subsp. betulifolia (Pursh) W.Wettst. North-west Europe (France, Great Britain, Ireland). Leaf veins and shoots finely downy; bark grey-brown, thick and furrowed, often with heavy burrs, trunk usually heavily leaning.
Populus nigra subsp. caudina (Ten.) Bugała. Mediterranean region, also southwest Asia if var. afghanica not distinguished.
Populus nigra var. afghanica Aitch. & Hemsl. (syn. P. nigra var. thevestina (Dode) Bean). Southwest Asia; treated as a cultivar of P. nigra by many botanists, and as a distinct species P. afghanica by others; bark smooth, nearly white; leaves and shoots as subsp. caudina (see also cultivars, below).
The subspecies betulifolia is one of the rarest trees in Great Britain and Ireland, with only about 7,000 trees known, of which only about 600 have been confirmed as female.

Several cultivars have also been selected, these being propagated readily by cuttings:
'Italica'. The true Lombardy poplar, selected in Lombardy, northern Italy, in the 17th century. The growth is fastigiate, with a very narrow crown. Coming from the Mediterranean region, it is adapted to hot, dry summers and grows poorly in humid conditions, being short-lived due to fungal diseases. It is a male clone.
As a widely selected species chosen by golf architects in the 1960s, it soon became apparent that the Poplar's very invasive roots destroyed land drainage systems. Decades later the same courses were removing Poplars stands wholesale. At around 40 to 50 years this short lived variety starts shedding branches and are very liable to be blown over in high winds, each successive tree lost exposing neighbouring trees creating a domino effect.
Plantierensis group. A group of clones derived by crossing 'Italica' with P. nigra ssp betulifolia at the Plantières Nursery near Metz in France in 1884; they are similar to 'Italica' (and often mistaken for it) but with a slightly broader crown, and better adapted to the cool, humid climate of northwest Europe, where the true Lombardy poplar does not grow well. Both male and female clones are grown. This is the tree most commonly grown in Great Britain and Ireland as ""Lombardy poplar"".
'Manchester Poplar'. A cultivar of subsp. betulifolia widely planted in northwest England. It is a male clone, and currently seriously threatened by Poplar Scab disease.
'Gigantea'. Another fastigiate clone, of unknown origin, with a rather broader, more vigorous crown than 'Italica'. It is a female clone.
'Afghanica' (syn. 'Thevestina'). Most, if not all, specimens of the variety 'Afghanica' are of a single clone, and many botanists therefore treat it as a cultivar rather than a botanical variety. It is fastigiate, similar to 'Italica', but with a striking whitish bark; it also differs from 'Italica' in being a female clone. This is the common fastigiate poplar in southwest Asia and southeast Europe (the Balkans), where it was introduced during the Ottoman Empire period.",http://en.wikipedia.org/wiki/Populus_nigra
pinus tabuliformis,"Pinus tabuliformis (油松 yóusōng in Mandarin), or Chinese red pine, is a pine native to northern China from Liaoning west to Inner Mongolia and Gansu, and south to Shandong, Henan and Shaanxi, and also northern Korea. In some older texts the name is spelled ""Pinus tabulaeformis"".",http://en.wikipedia.org/wiki/Pinus_tabuliformis
calodendron capense,"Calodendrum capense (Cape Chestnut) is an African tree which was first studied at The Cape in South Africa and cultivated widely for its prolific flower display. It is native to a swath of the east side of the continent from the equatorial highlands of Kenya at its northern limit southwards through isolated mountains in Tanzania to both sides of Lake Malawi, the Mashonaland Plateau and Eastern Highlands of Zimbabwe, and then along the lower slopes of the Drakensberg Mountains of South Africa and in coastal forests from Port Elizabeth to Cape Town.
The tree can reach 20 metres high in a forest, but in cultivation it is more likely to reach 10 metres, with a spreading canopy. The trunk is smooth and grey and the leaves are ovate up to 22 cm long and 10 cm wide. The large pink flowers are produced in terminal panicles and cover the tree canopy in the early summer.
The tree obtained the common name of ""Cape Chestnut"" because explorer William Burchell saw a resemblance to Horse Chestnut in terms of flowers and fruits, however it is not closely related.
The Cape Chestnut oil, otherwise known as Yangu oil, is a popular oil in African skin care. Its inherent ultraviolet protection, its high content of essential fatty acids and antioxidants and its mild odour destined it for natural cosmetics.",http://en.wikipedia.org/wiki/Calodendrum_capense
eucalyptus scoparia,"Eucalyptus scoparia, Wallangarra White Gum is a small to medium sized tree with smooth, white with light grey patched bark with a powdery coating. The leaves are stalked, narrow-lanceolate to 15 x 1 cm, concolorous, glossy, green with numerous oil glands. White flowers appear in late spring to early summer.
Distribution is restricted to moderately high altitudes in the Wallangarra region of southern Queensland and New South Wales. Its common name is derived from the town Wallangarra, Queensland. A very small group exists on Mount Ferguson west of Amiens. Trees are found in clefts of massive granite outcrops on mountain tops.
The tree is widely planted as and ornamental in south-eastern Australia for its attractive bark and fine glossy green foliage.",http://en.wikipedia.org/wiki/Eucalyptus_scoparia
eucalyptus serraensis,"Eucalyptus serraensis, commonly known as the Grampians stringybark or Grampians gum, is a small tree that is endemic to the Grampians in Victoria, Australia. The species was formally described in 1993 based on plant material collected from a rocky outcrop near Sundial Turntable.",http://en.wikipedia.org/wiki/Eucalyptus_serraensis
magnolia magnolia,"Magnolia grandiflora, commonly known as the southern magnolia or bull bay, is a tree of the family Magnoliaceae native to the southeastern United States, from Virginia south to central Florida, and west to eastern Texas and Oklahoma. Reaching 27.5 m (90 ft) in height, it is a large striking evergreen tree with large dark green leaves up to 20 cm (8 in) long and 12 cm (4.5 in) wide and large white fragrant flowers up to 30 cm (12 in) in diameter. Widely cultivated around the world, over a hundred cultivars have been bred and marketed commercially. The timber is hard and heavy, and has been used commercially to make furniture, pallets, and veneer.",http://en.wikipedia.org/wiki/Magnolia_grandiflora
leptospermum continentale,"Leptospermum continentale, commonly known as Prickly Tea-tree, is a shrub species that is endemic to south-eastern Australia. It grows to between 1 and 2 metres high and has narrow leaves that are about 10 mm long and 1 to 3 mm wide. The flowers, which are white or occasionally pink, appear between October and January in the species native range.
The species was first formally described by Joy Thompson in Telopea in 1989.
The cultivar 'Horizontalis', a naturally occurring form from Portland in Victoria, has been in cultivation in Australia since 1968.",http://en.wikipedia.org/wiki/Leptospermum_continentale
eucalyptus leucoxylon euky dwarf,"Eucalyptus leucoxylon, commonly known as the Yellow Gum, (South Australian) Blue Gum or White Ironbark, is a small to medium-sized tree with rough bark on the lower 1–2 metres of the trunk, above this, the bark becomes smooth with a white, yellow or bluish-grey surface. Adult leaves are stalked, lanceolate to broad-lanceolate, to 13 x 2.5 cm, concolorous, dull, green.
Flowers in white, pink or red appear during winter.
E. leucoxylon is widely distributed on plains and nearby mountain ranges or coastal South Australia, where it is known as the Blue Gum and extends into the western half of Victoria where it is known as the Yellow gum.
The species has been divided into numerous varieties and subspecies. A spectacular red-flowered form of uncertain provenance Eucalyptus leucoxylon ‘Rosea’ is widely planted as an ornamental plant, it flowers profusely in winter. A threatened subspecies known as the Bellarine Yellow Gum (Eucalyptus leucoxylon subsp. bellarinensis) is endemic to the Bellarine Peninsula at the south-eastern end of the species' range.
The leaves are distilled for the production of cineole based eucalyptus oil.",<UNKNOWN>
ussuriensis pyrus,"Pyrus ussuriensis, also known as the Ussurian pear, Harbin pear, and Manchurian pear, is a species of flowering plant in the family Rosaceae. It is native to Korea, Japan, and the Ussuri River area of far eastern Russia. It has flowers in spring that are slightly pink when budding and then turn white. Buds are dark brown and have an alternating arrangement. The tree grows to a height of about 15 meters (49 ft) and prefers well-drained loam-type soils. It is considered the hardiest of all pears. When planted in milder climates, the trees have been known to be killed by freezes after they begin budding. Many species of birds and mammals feed upon the fruit of this species. Deer, mice, and rabbits are known to damage the trees. Leaves are dark green in spring and summer and turn dark red and gold in autumn. Products made from the fruits may prove more effective than commercial insecticides in killing ticks and mites. The fruits are not the tastiest of pears to humans, but the taste is better after a freeze and the juice tastes better. Crosses of this species with other pears produces tasty pears that grow in climates too cold for most pears.
Cultivars include the 'Reli', 'Jinxiang', 'Hongbalixiang', 'Baibalixiang', 'Fuwuxiang', 'Qiuxiang', 'Fuanjianba', 'Longxiang', 'Guanhongxiao', 'Shanli24', 'Wuxiangli', 'Shatangli', 'Manyuanxiang', 'McDermand' , and the Prairie Gem® Flowering Pear (cultivar ‘MorDak’). There are at least 108 compounds in the fruits that affect plant breeding and these show that P. ussuriensis cultivars fall into 4 groups.",http://en.wikipedia.org/wiki/Pyrus_ussuriensis
phyllostachys nigra,"Phyllostachys nigra, common name black bamboo, is a species of flowering plant in the bamboo subfamily of the grass family Poaceae, native to central and eastern China.
Growing up to 5 m (16 ft) tall by 3 m (10 ft) broad, it forms clumps of slender arching canes which turn black after two or three seasons. The abundant lance-shaped leaves are 4–13 cm (2–5 in) long.
Numerous forms and cultivars are available for garden use. The species  and the form P. nigra f. henonis have both gained the Royal Horticultural Society's Award of Garden Merit. The form henonis is also known as Henon bamboo and as cultivar 'Henon'.
It is used for lumber (timber), food, and musical instruments, among other things, in areas of China where it is native and also worldwide. Unlike golden bamboo, it is not considered an invasive species in the United States. In Rwanda, it is being used to boost the economy.
Cynaroside, orientin and vitexin have been found in P. nigra.

",http://en.wikipedia.org/wiki/Phyllostachys_nigra
pinus sp.,"The nutcrackers (Nucifraga) are a genus of three species of passerine bird, in the family Corvidae, related to the jays and crows. One, the spotted nutcracker (Nucifraga caryocatactes), occurs in Europe and Asia. The next, the large-spotted nutcracker (Nucifraga multipunctata) occurs in the Himalayas and is sometimes considered a subspecies of the spotted. The last, the Clark's nutcracker (Nucifraga columbiana), occurs in western North America.
The most important food resources for both these species are the seeds (pine nuts) of various pines (Pinus sp.), principally the cold-climate (far northern or high altitude) species of white pine (Pinus subgenus Strobus) with large seeds: P. albicaulis, P. armandii, P. cembra, P. flexilis, P. koraiensis, P. parviflora, P. peuce, P. pumila, P. sibirica and P. wallichiana, and also the pinyon and lacebark pines in subgenus Ducampopinus. In some regions, where none of these pines occur, the seeds of spruce (Picea sp.) and hazelnuts (Corylus sp.) form an important part of the diet too. The bills of these birds are specialized tools for extracting seeds from pine cones.
Surplus seed is always stored for later use, and it is this genus that is responsible for the re-establishment of their favoured pines over large areas either burnt in forest fires or cleared by man. The nutcracker can store as many as 30,000 pine nuts in a single season, remembering the location of as many as 70% of their stash, even when buried in snow.
Various insects are also taken, including bee and wasp larvae, and also birds' eggs and nestlings, and carrion if it is found.
Nesting is always early in this genus, so as to make the best use of pine nuts stored the previous autumn. The nest is usually built high in a conifer. There are normally 2–4 eggs laid and incubated for 18 days. Both sexes feed the young which are usually fledged by about 23 days and stay with their parents for many months, following them to learn food storage techniques.
None of the species are migratory, but they will leave their usual ranges if a cone crop failure causes a food shortage.",http://en.wikipedia.org/wiki/Nutcracker_(bird)
quercus robur fastigiata,"Quercus robur is commonly known as the English oak or pedunculate oak or French oak. It is native to most of Europe, and to Anatolia to the Caucasus, and also to parts of North Africa.",http://en.wikipedia.org/wiki/Quercus_robur
cedrus atlantica,"Cedrus atlantica, the Atlas cedar, is a cedar native to the Atlas Mountains of Algeria (Tell Atlas, Saharan Atlas) and Morocco (in the Rif and Middle Atlas, and locally in the High Atlas). A majority of the modern sources treat it as a distinct species Cedrus atlantica, but some sources consider it a subspecies of Lebanon cedar (C. libani subsp. atlantica).",http://en.wikipedia.org/wiki/Atlas_Cedar
alnus glutinosa,"Alnus glutinosa (English: black alder, European alder or common alder) is a species of alder in the family Betulaceae, native to most of Europe, including all of the British Isles and Fennoscandia and locally in southwest Asia.

",http://en.wikipedia.org/wiki/Alnus_glutinosa
acer sp.,"Paleontology, palaeontology or palæontology (from Greek: paleo, ""ancient""; ontos, ""being""; and logos, ""knowledge"") is the study of prehistoric life forms on Earth through the examination of plant and animal fossils. This includes the study of body fossils, tracks (ichnites), burrows, cast-off parts, fossilised feces (coprolites), palynomorphs and chemical residues. Because mankind has encountered fossils for millennia, paleontology has a long history both before and after becoming formalized as a science. This article records significant discoveries and events related to paleontology that occurred in the year 1987.",http://en.wikipedia.org/wiki/1987_in_paleontology
lagerstroemia indica,"Lagerstroemia indica (Crape myrtle, Crepe myrtle) is a species in the genus Lagerstroemia in the family Lythraceae.
From China, Korea, Japan and Indian Subcontinent Lagerstroemia indica is an often multistemmed, deciduous tree with a wide spreading, flat topped, open habit when mature.
The bark is a prominent feature being smooth, pinkinsh-gray and mottled, shedding each year. Leaves are small and dark green changing to yellow and orange in autumn.
Flowers are white, pink, mauve, purple or carmine with crimped petals, in panicles up to 9cm.
Lagerstroemia indica is frost tolerant, prefers full sun and will grow to 6 metres with a spread of 6 metres.
Many hybrid cultivars have been developed between L. indica and L. faueri",http://en.wikipedia.org/wiki/Lagerstroemia_indica
hakea drupacea - was suaveolens,"Hakea drupacea, commonly known as Sweet Hakea, is a tree or shrub which is native to south west Western Australia.",<UNKNOWN>
hakea bacculenta,"Hakea bucculenta (Red Pokers) is a large shrub in the Proteaceae family. It is indigenous to the area between Shark Bay and Geraldton in Western Australia. The species is closely related to Hakea francisiana.

It grows to a height of between 1.5 and 4.5 m and produces showy terminal orange-red elongated flowers in winter and spring, followed by woody seed capsules which are 22 mm long and 15 mm wide. Its leaves are long and narrow and are 90 to 200 mm in length and between 1 and 3 mm wide.",http://en.wikipedia.org/wiki/Hakea_bucculenta
eucalyptus leucoxylon rosea,"Eucalyptus leucoxylon, commonly known as the Yellow Gum, (South Australian) Blue Gum or White Ironbark, is a small to medium-sized tree with rough bark on the lower 1–2 metres of the trunk, above this, the bark becomes smooth with a white, yellow or bluish-grey surface. Adult leaves are stalked, lanceolate to broad-lanceolate, to 13 x 2.5 cm, concolorous, dull, green.
Flowers in white, pink or red appear during winter.
E. leucoxylon is widely distributed on plains and nearby mountain ranges or coastal South Australia, where it is known as the Blue Gum and extends into the western half of Victoria where it is known as the Yellow gum.
The species has been divided into numerous varieties and subspecies. A spectacular red-flowered form of uncertain provenance Eucalyptus leucoxylon ‘Rosea’ is widely planted as an ornamental plant, it flowers profusely in winter. A threatened subspecies known as the Bellarine Yellow Gum (Eucalyptus leucoxylon subsp. bellarinensis) is endemic to the Bellarine Peninsula at the south-eastern end of the species' range.
The leaves are distilled for the production of cineole based eucalyptus oil.",http://en.wikipedia.org/wiki/Eucalyptus_leucoxylon
eucalyptus salmonophloia,"Eucalyptus salmonophloia or the Salmon Gum is an evergreen tree native to Western Australia.
Other names of this species include Wuruk or Woonert.",http://en.wikipedia.org/wiki/Eucalyptus_salmonophloia
livistona australis,"The Cabbage-tree Palm (Livistona australis) is in the Arecaceae family. It is a tall, slender palm growing up to about 25 m in height and 0.35 m diameter. It is crowned with dark, glossy green leaves on petioles 2 m long. It has leaves plaited like a fan; the cabbage of these is small but sweet. In summer it bears flower spikes with sprigs of cream-white flowers. In winter, the trees accumulate dead fronds or leaves, which usually need to be removed by a arborist.",http://en.wikipedia.org/wiki/Livistona_australis
acacia sp.,"Acacia (/əˈkeɪʃə/ or /əˈkeɪsiə/), known commonly as acacia, thorntree, whistling thorn, or wattle, is a genus of shrubs and trees belonging to the subfamily Mimosoideae of the family Fabaceae, described by the Swedish botanist Carl Linnaeus in 1773 based on the African species Acacia nilotica. Many non-Australian species tend to be thorny, whereas the majority of Australian acacias are not. All species are pod-bearing, with sap and leaves often bearing large amounts of tannins and condensed tannins that historically found use as pharmaceuticals and preservatives.
The generic name derives from ἀκακία (akakia), the name given by early Greek botanist-physician Pedanius Dioscorides (middle to late first century) to the medicinal tree A. nilotica in his book Materia Medica. This name derives from the Greek word for its characteristic thorns, ἀκίς (akis; ""thorn""). The species name nilotica was given by Linnaeus from this tree's best-known range along the Nile river.
The genus Acacia previously contained roughly 1,300 species, about 960 of them native to Australia, with the remainder spread around the tropical to warm-temperate regions of both hemispheres, including Europe, Africa, southern Asia, and the Americas (see List of Acacia species). However, in 2005, the genus was divided into five separate genera under the tribe ""Acacieae"". The genus Acacia (sensu stricto) was retained for the majority of the Australian species and a few in tropical Asia, Madagascar, and Pacific Islands. Most of the species outside Australia, and a small number of Australian species, were reclassified into Vachellia and Senegalia. The two final genera, Acaciella and Mariosousa, each contains about a dozen species from the Americas (but see ""Classification"" below for ongoing debate concerning these name changes).

This article often describes acacias in the older, broader sense.",http://en.wikipedia.org/wiki/Acacia
gleditsia triacanthos shademaster,"The honey locust, Gleditsia triacanthos, also known as the thorny locust, is a deciduous tree native to central North America. It is mostly found in the moist soil of river valleys ranging from southeastern South Dakota to New Orleans and central Texas, and as far east as eastern Massachusetts.

",<UNKNOWN>
virgilia fabaceae,"Virgilia is a genus of Southern African trees in the family Fabaceae, having shiny to hairy pinnate leaves and attractive mauve to pink pea-shaped flowers followed by leathery pods. They are valued as useful ornamental trees by gardeners, particularly the well-known species Virgilia divaricata ('Tree in a Hurry', 'Cape Lilac', 'Blossom Tree') and Virgilia oroboides ('Pink Blossom Tree'), despite having a comparatively short life (15 years). They prefer well drained soils; some will then grow 2m in the first season. They will tolerate wind and have dense foliage growing close to the ground, so they are useful as pioneer species for privacy and wind protection. The common name in South Africa (in Afrikaans) is keurboom, meaning 'choice tree'.",http://en.wikipedia.org/wiki/Virgilia_(plant)
quercus palustris,"Quercus palustris, the pin oak or swamp Spanish oak, is an oak in the red oak section Quercus sect. Lobatae.

",http://en.wikipedia.org/wiki/Quercus_palustris
eucalyptus crebra,"Eucalyptus crebra, commonly known as the Narrow-leaved ironbark or Narrowleaf red ironbark, is a type of Ironbark tree native to eastern Australia. A member of the large genus Eucalyptus, this tree is in the Myrtaceae family and can grow to a large spreading tree up to 35 m (100 ft) high. It is an important source of nectar in the honey industry and its hard, strong timber is used in construction.",http://en.wikipedia.org/wiki/Eucalyptus_crebra
